,0,1,2,3
4753,kraken,0.0005397949999998986,1,output/kraken/train/1/1_train_01115252.txt
4754,tesseract,0.0001782029999999324,1,output/tesseract/train/1/1_train_01115252
4755,kraken,0.0005083450000000767,12,output/kraken/train/12/12_train_96993746.txt
4756,tesseract,0.0001888589999996526,12,output/tesseract/train/12/12_train_96993746
4757,kraken,0.0006279000000004586,13,output/kraken/train/13/13_train_500995949+-5956.txt
4758,tesseract,0.0001666629999999003,13,output/tesseract/train/13/13_train_500995949+-5956
4759,kraken,0.0005108070000003906,4,output/kraken/train/4/4_train_1002761899.txt
4760,tesseract,0.00019289899999996862,4,output/tesseract/train/4/4_train_1002761899
4761,kraken,0.0005122569999995719,9,output/kraken/train/9/9_train_tob13303.38.txt
4762,tesseract,0.00022174299999999647,9,output/tesseract/train/9/9_train_tob13303.38
4763,kraken,0.0006726229999998168,9,output/kraken/train/9/9_train_2029226920.txt
4764,tesseract,0.00024442899999943535,9,output/tesseract/train/9/9_train_2029226920
4765,kraken,0.00046751999999994354,12,output/kraken/train/12/12_train_2047073039.txt
4766,tesseract,0.00018795100000001952,12,output/tesseract/train/12/12_train_2047073039
4767,kraken,0.000583529000000027,7,output/kraken/train/7/7_train_2057456898_2057456899.txt
4768,tesseract,0.0002001730000005253,7,output/tesseract/train/7/7_train_2057456898_2057456899
4769,kraken,0.0005170770000004765,12,output/kraken/train/12/12_train_2063018734.txt
4770,tesseract,0.00019572199999995377,12,output/tesseract/train/12/12_train_2063018734
4771,kraken,0.0004655179999994985,10,output/kraken/train/10/10_train_tcal0288647.txt
4772,tesseract,0.00022836800000014534,10,output/tesseract/train/10/10_train_tcal0288647
4773,kraken,0.0005716959999997329,10,output/kraken/train/10/10_train_24012405.txt
4774,tesseract,0.0001918910000000551,10,output/tesseract/train/10/10_train_24012405
4775,kraken,0.0005844069999998425,6,output/kraken/train/6/6_train_50591207-1207.txt
4776,tesseract,0.00034769200000006606,6,output/tesseract/train/6/6_train_50591207-1207
4777,kraken,0.0005403929999996393,1,output/kraken/train/1/1_train_2057986928_6933.txt
4778,tesseract,0.00014350500000048783,1,output/tesseract/train/1/1_train_2057986928_6933
4779,kraken,0.0004757160000004035,2,output/kraken/train/2/2_train_2505630445.txt
4780,tesseract,0.00019276499999953955,2,output/tesseract/train/2/2_train_2505630445
4781,kraken,0.0005757809999993313,1,output/kraken/train/1/1_train_2026399419.txt
4782,tesseract,0.0001618469999993266,1,output/tesseract/train/1/1_train_2026399419
4783,kraken,0.0004912900000002551,2,output/kraken/train/2/2_train_529248148+-8149.txt
4784,tesseract,0.00019345699999995247,2,output/tesseract/train/2/2_train_529248148+-8149
4785,kraken,0.0004682759999994346,7,output/kraken/train/7/7_train_2069734016.txt
4786,tesseract,0.00023780200000000917,7,output/tesseract/train/7/7_train_2069734016
4787,kraken,0.0006027809999995526,9,output/kraken/train/9/9_train_tob13611.05.txt
4788,tesseract,0.00020041800000036858,9,output/tesseract/train/9/9_train_tob13611.05
4789,kraken,0.0004817419999998407,11,output/kraken/train/11/11_train_87063231_87063232.txt
4790,tesseract,0.00017979300000003917,11,output/tesseract/train/11/11_train_87063231_87063232
4791,kraken,0.000442277000000324,12,output/kraken/train/12/12_train_2051362011.txt
4792,tesseract,0.000102931999999889,12,output/tesseract/train/12/12_train_2051362011
4793,kraken,0.0005109469999995397,4,output/kraken/train/4/4_train_0000545039.txt
4794,tesseract,0.00019436200000022552,4,output/tesseract/train/4/4_train_0000545039
4795,kraken,0.0006227490000005886,1,output/kraken/train/1/1_train_517186938.txt
4796,tesseract,0.00021556799999977727,1,output/tesseract/train/1/1_train_517186938
4797,kraken,0.00042311400000016874,11,output/kraken/train/11/11_train_2001200014.txt
4798,tesseract,0.00021281600000033762,11,output/tesseract/train/11/11_train_2001200014
4799,kraken,0.00047499999999978115,7,output/kraken/train/7/7_train_2057489949_2057489951.txt
4800,tesseract,0.0002241309999995167,7,output/tesseract/train/7/7_train_2057489949_2057489951
4801,kraken,0.0005477889999996322,15,output/kraken/train/15/15_train_95581645_1650.txt
4802,tesseract,0.00020636900000070568,15,output/tesseract/train/15/15_train_95581645_1650
4803,kraken,0.000494312999999913,4,output/kraken/train/4/4_train_98415460.txt
4804,tesseract,0.00019325000000058878,4,output/tesseract/train/4/4_train_98415460
4805,kraken,0.0004660769999995651,1,output/kraken/train/1/1_train_2030586004_2030586005.txt
4806,tesseract,0.00028932599999986763,1,output/tesseract/train/1/1_train_2030586004_2030586005
4807,kraken,0.0005120050000000376,10,output/kraken/train/10/10_train_00000363.txt
4808,tesseract,0.0001961709999998007,10,output/tesseract/train/10/10_train_00000363
4809,kraken,0.0004781400000002378,13,output/kraken/train/13/13_train_1001892602_2604.txt
4810,tesseract,0.0001871510000004406,13,output/tesseract/train/13/13_train_1001892602_2604
4811,kraken,0.0005695179999998246,6,output/kraken/train/6/6_train_2029253158.txt
4812,tesseract,0.00023147800000078433,6,output/tesseract/train/6/6_train_2029253158
4813,kraken,0.00048823399999964323,11,output/kraken/train/11/11_train_2075573349.txt
4814,tesseract,0.0002160099999999332,11,output/tesseract/train/11/11_train_2075573349
4815,kraken,0.0006343879999999302,8,output/kraken/train/8/8_train_2501325771.txt
4816,tesseract,0.00015641400000010464,8,output/tesseract/train/8/8_train_2501325771
4817,kraken,0.000493285000000121,5,output/kraken/train/5/5_train_0000949708.txt
4818,tesseract,0.0001891729999998759,5,output/tesseract/train/5/5_train_0000949708
4819,kraken,0.0005057290000003434,2,output/kraken/train/2/2_train_2077378400.txt
4820,tesseract,0.00014855300000071736,2,output/tesseract/train/2/2_train_2077378400
4821,kraken,0.0005909050000001415,12,output/kraken/train/12/12_train_2022828106_2022828113.txt
4822,tesseract,0.0002099769999999168,12,output/tesseract/train/12/12_train_2022828106_2022828113
4823,kraken,0.0005204199999999659,11,output/kraken/train/11/11_train_2505122735.txt
4824,tesseract,0.00020985600000056337,11,output/tesseract/train/11/11_train_2505122735
4825,kraken,0.0005136849999995974,0,output/kraken/train/0/0_train_93108647_93108648.txt
4826,tesseract,0.00021450200000039388,0,output/tesseract/train/0/0_train_93108647_93108648
4827,kraken,0.0005360120000004187,15,output/kraken/train/15/15_train_2054922008.txt
4828,tesseract,0.00019636900000019608,15,output/tesseract/train/15/15_train_2054922008
4829,kraken,0.0004932580000005515,7,output/kraken/train/7/7_train_01254225_01254228.txt
4830,tesseract,0.00016503999999972763,7,output/tesseract/train/7/7_train_01254225_01254228
4831,kraken,0.0005319400000001195,4,output/kraken/train/4/4_train_501131795+-1795.txt
4832,tesseract,0.00020207300000052442,4,output/tesseract/train/4/4_train_501131795+-1795
4833,kraken,0.0006063539999994205,5,output/kraken/train/5/5_train_2065340079_0095.txt
4834,tesseract,0.0001451249999995241,5,output/tesseract/train/5/5_train_2065340079_0095
4835,kraken,0.0005231180000002666,14,output/kraken/train/14/14_train_50333412-3413.txt
4836,tesseract,0.0001848010000005118,14,output/tesseract/train/14/14_train_50333412-3413
4837,kraken,0.0004686820000001646,7,output/kraken/train/7/7_train_2053577529_2053577531.txt
4838,tesseract,0.00028168900000036246,7,output/tesseract/train/7/7_train_2053577529_2053577531
4839,kraken,0.0004451010000003919,2,output/kraken/train/2/2_train_531257314+-7692.txt
4840,tesseract,0.0001976079999996827,2,output/tesseract/train/2/2_train_531257314+-7692
4841,kraken,0.0005107049999999447,6,output/kraken/train/6/6_train_2024711655.txt
4842,tesseract,0.0001429379999997593,6,output/tesseract/train/6/6_train_2024711655
4843,kraken,0.0004996699999999521,13,output/kraken/train/13/13_train_2040455535_2040455537.txt
4844,tesseract,0.00020235499999987638,13,output/tesseract/train/13/13_train_2040455535_2040455537
4845,kraken,0.0005727620000000044,2,output/kraken/train/2/2_train_2078783439d.txt
4846,tesseract,0.00019669299999947043,2,output/tesseract/train/2/2_train_2078783439d
4847,kraken,0.0005232070000005251,14,output/kraken/train/14/14_train_50174440-4441.txt
4848,tesseract,0.00021069100000037366,14,output/tesseract/train/14/14_train_50174440-4441
4849,kraken,0.0006143129999998109,6,output/kraken/train/6/6_train_50265285-5287.txt
4850,tesseract,0.00023150100000002283,6,output/tesseract/train/6/6_train_50265285-5287
4851,kraken,0.0004955239999997474,12,output/kraken/train/12/12_train_04331224_04331237.txt
4852,tesseract,0.00019341199999978187,12,output/tesseract/train/12/12_train_04331224_04331237
4853,kraken,0.0003875359999998551,12,output/kraken/train/12/12_train_2085579669_9670.txt
4854,tesseract,0.00019418100000034855,12,output/tesseract/train/12/12_train_2085579669_9670
4855,kraken,0.0005973049999994373,6,output/kraken/train/6/6_train_50234728-4738.txt
4856,tesseract,0.00024395300000001896,6,output/tesseract/train/6/6_train_50234728-4738
4857,kraken,0.0004471569999999758,10,output/kraken/train/10/10_train_85701478.txt
4858,tesseract,0.00019419199999948233,10,output/tesseract/train/10/10_train_85701478
4859,kraken,0.0005936900000005352,14,output/kraken/train/14/14_train_2022977666.txt
4860,tesseract,0.00022082300000025867,14,output/tesseract/train/14/14_train_2022977666
4861,kraken,0.0004820399999996283,6,output/kraken/train/6/6_train_2076407037_7040.txt
4862,tesseract,0.00019143400000043442,6,output/tesseract/train/6/6_train_2076407037_7040
4863,kraken,0.0004305259999997091,12,output/kraken/train/12/12_train_2076154642_4668.txt
4864,tesseract,0.00018186600000014153,12,output/tesseract/train/12/12_train_2076154642_4668
4865,kraken,0.000484420000000263,9,output/kraken/train/9/9_train_2047112613.txt
4866,tesseract,0.00030928099999982805,9,output/tesseract/train/9/9_train_2047112613
4867,kraken,0.00046036600000043393,0,output/kraken/train/0/0_train_509309922+-9926.txt
4868,tesseract,0.00020294599999992613,0,output/tesseract/train/0/0_train_509309922+-9926
4869,kraken,0.0006040450000002195,4,output/kraken/train/4/4_train_502597782a.txt
4870,tesseract,0.00017238100000049883,4,output/tesseract/train/4/4_train_502597782a
4871,kraken,0.00053197399999938,11,output/kraken/train/11/11_train_2028709777.txt
4872,tesseract,0.0001966949999996359,11,output/tesseract/train/11/11_train_2028709777
4873,kraken,0.0004003370000003059,0,output/kraken/train/0/0_train_11305863.txt
4874,tesseract,0.00019472099999973125,0,output/tesseract/train/0/0_train_11305863
4875,kraken,0.0005379750000003014,11,output/kraken/train/11/11_train_91514736.txt
4876,tesseract,0.00021427699999954086,11,output/tesseract/train/11/11_train_91514736
4877,kraken,0.0004396059999995927,7,output/kraken/train/7/7_train_2057466792_2057466796.txt
4878,tesseract,0.0001059379999999166,7,output/tesseract/train/7/7_train_2057466792_2057466796
4879,kraken,0.00041495199999985743,15,output/kraken/train/15/15_train_82246521.txt
4880,tesseract,0.00018613700000003064,15,output/tesseract/train/15/15_train_82246521
4881,kraken,0.0006019220000004211,4,output/kraken/train/4/4_train_501090837+-0837.txt
4882,tesseract,0.00018785299999990457,4,output/tesseract/train/4/4_train_501090837+-0837
4883,kraken,0.00045234400000015995,0,output/kraken/train/0/0_train_518212780.txt
4884,tesseract,0.00022181299999957105,0,output/tesseract/train/0/0_train_518212780
4885,kraken,0.0005549040000003558,2,output/kraken/train/2/2_train_2505155644a.txt
4886,tesseract,0.0002066430000002839,2,output/tesseract/train/2/2_train_2505155644a
4887,kraken,0.000515801000000593,10,output/kraken/train/10/10_train_93481190.txt
4888,tesseract,0.00018575700000056372,10,output/tesseract/train/10/10_train_93481190
4889,kraken,0.0005348649999996624,6,output/kraken/train/6/6_train_2024839239.txt
4890,tesseract,0.00020715299999984893,6,output/tesseract/train/6/6_train_2024839239
4891,kraken,0.0005796259999995002,5,output/kraken/train/5/5_train_2028458039_2028458068.txt
4892,tesseract,0.0002167129999994799,5,output/tesseract/train/5/5_train_2028458039_2028458068
4893,kraken,0.00048737299999945805,7,output/kraken/train/7/7_train_0060031805.txt
4894,tesseract,0.00018388700000038227,7,output/tesseract/train/7/7_train_0060031805
4895,kraken,0.00047208799999953754,11,output/kraken/train/11/11_train_2063216242.txt
4896,tesseract,0.00016700800000002403,11,output/tesseract/train/11/11_train_2063216242
4897,kraken,0.0004276900000004247,7,output/kraken/train/7/7_train_2031301679.txt
4898,tesseract,0.00029397700000011184,7,output/tesseract/train/7/7_train_2031301679
4899,kraken,0.0005879869999994014,9,output/kraken/train/9/9_train_tob12412.89.txt
4900,tesseract,0.00021863399999944022,9,output/tesseract/train/9/9_train_tob12412.89
4901,kraken,0.0005505680000004176,10,output/kraken/train/10/10_train_tcal0288968_8973.txt
4902,tesseract,0.00021253300000001474,10,output/tesseract/train/10/10_train_tcal0288968_8973
4903,kraken,0.0005488460000000472,15,output/kraken/train/15/15_train_0001158363.txt
4904,tesseract,0.00018865600000061988,15,output/tesseract/train/15/15_train_0001158363
4905,kraken,0.000633110999999964,4,output/kraken/train/4/4_train_tim00421.61.txt
4906,tesseract,0.0001957109999999318,4,output/tesseract/train/4/4_train_tim00421.61
4907,kraken,0.00043397700000014083,10,output/kraken/train/10/10_train_tcal0289873_9883.txt
4908,tesseract,0.0002506190000000075,10,output/tesseract/train/10/10_train_tcal0289873_9883
4909,kraken,0.00048154299999936256,0,output/kraken/train/0/0_train_505223666_505223668.txt
4910,tesseract,0.0002241080000002782,0,output/tesseract/train/0/0_train_505223666_505223668
4911,kraken,0.0005324920000004951,11,output/kraken/train/11/11_train_89000355.txt
4912,tesseract,0.0002063620000001265,11,output/tesseract/train/11/11_train_89000355
4913,kraken,0.0005162820000004231,1,output/kraken/train/1/1_train_518511330+-1330.txt
4914,tesseract,0.000217405000000781,1,output/tesseract/train/1/1_train_518511330+-1330
4915,kraken,0.0005110889999997426,13,output/kraken/train/13/13_train_500480462_500480467.txt
4916,tesseract,0.000218359999999862,13,output/tesseract/train/13/13_train_500480462_500480467
4917,kraken,0.000628042999999856,6,output/kraken/train/6/6_train_10208896_10208911.txt
4918,tesseract,0.0002214269999996077,6,output/tesseract/train/6/6_train_10208896_10208911
4919,kraken,0.0004668939999996624,5,output/kraken/train/5/5_train_2056303254.txt
4920,tesseract,0.00024101600000037138,5,output/tesseract/train/5/5_train_2056303254
4921,kraken,0.00046671299999978544,13,output/kraken/train/13/13_train_0000106841.txt
4922,tesseract,0.00018949299999970748,13,output/tesseract/train/13/13_train_0000106841
4923,kraken,0.00041586499999990423,14,output/kraken/train/14/14_train_50535890-5891.txt
4924,tesseract,0.0001743519999992671,14,output/tesseract/train/14/14_train_50535890-5891
4925,kraken,0.0004249559999998098,10,output/kraken/train/10/10_train_2040649243.txt
4926,tesseract,0.00019469300000007905,10,output/tesseract/train/10/10_train_2040649243
4927,kraken,0.00039766200000013185,15,output/kraken/train/15/15_train_2071056489_6493.txt
4928,tesseract,0.0002649799999998592,15,output/tesseract/train/15/15_train_2071056489_6493
4929,kraken,0.0006033470000001984,8,output/kraken/train/8/8_train_0060203593.txt
4930,tesseract,0.00019252199999986175,8,output/tesseract/train/8/8_train_0060203593
4931,kraken,0.00045203000000082483,11,output/kraken/train/11/11_train_2028710549.txt
4932,tesseract,0.00016919299999962334,11,output/tesseract/train/11/11_train_2028710549
4933,kraken,0.0005116000000002785,15,output/kraken/train/15/15_train_95854262_4263.txt
4934,tesseract,0.00020212500000038602,15,output/tesseract/train/15/15_train_95854262_4263
4935,kraken,0.00052763800000033,8,output/kraken/train/8/8_train_2029087242.txt
4936,tesseract,0.00019719899999959267,8,output/tesseract/train/8/8_train_2029087242
4937,kraken,0.0004940179999994854,1,output/kraken/train/1/1_train_2030585732.txt
4938,tesseract,0.0002062389999997194,1,output/tesseract/train/1/1_train_2030585732
4939,kraken,0.0005457560000001749,12,output/kraken/train/12/12_train_91707931_91707932.txt
4940,tesseract,0.0001042389999996729,12,output/tesseract/train/12/12_train_91707931_91707932
4941,kraken,0.0006245280000003461,4,output/kraken/train/4/4_train_502472965.txt
4942,tesseract,0.00019184000000027623,4,output/tesseract/train/4/4_train_502472965
4943,kraken,0.0004451059999999174,0,output/kraken/train/0/0_train_2056303053_2056303057.txt
4944,tesseract,0.00018814500000008394,0,output/tesseract/train/0/0_train_2056303053_2056303057
4945,kraken,0.0005082910000000496,0,output/kraken/train/0/0_train_2073075615_5616.txt
4946,tesseract,0.00023870499999922856,0,output/tesseract/train/0/0_train_2073075615_5616
4947,kraken,0.0005623699999999232,4,output/kraken/train/4/4_train_2069704345.txt
4948,tesseract,0.00020918300000083434,4,output/tesseract/train/4/4_train_2069704345
4949,kraken,0.0005101959999995742,0,output/kraken/train/0/0_train_507035109_507035112.txt
4950,tesseract,0.00018917099999971043,0,output/tesseract/train/0/0_train_507035109_507035112
4951,kraken,0.0006294779999995725,6,output/kraken/train/6/6_train_2029198332.txt
4952,tesseract,0.00021987700000014598,6,output/tesseract/train/6/6_train_2029198332
4953,kraken,0.00044887500000001523,15,output/kraken/train/15/15_train_50252903-2903.txt
4954,tesseract,0.00020319900000043134,15,output/tesseract/train/15/15_train_50252903-2903
4955,kraken,0.0004477579999999648,7,output/kraken/train/7/7_train_2031322904.txt
4956,tesseract,0.000253240999999349,7,output/tesseract/train/7/7_train_2031322904
4957,kraken,0.0005349429999998989,9,output/kraken/train/9/9_train_2070154341.txt
4958,tesseract,0.00024732000000060594,9,output/tesseract/train/9/9_train_2070154341
4959,kraken,0.00044245300000067544,11,output/kraken/train/11/11_train_2021517592.txt
4960,tesseract,0.0002272650000003651,11,output/tesseract/train/11/11_train_2021517592
4961,kraken,0.0005398229999995507,14,output/kraken/train/14/14_train_50641555-1556.txt
4962,tesseract,0.00021291799999989536,14,output/tesseract/train/14/14_train_50641555-1556
4963,kraken,0.0004942689999998251,8,output/kraken/train/8/8_train_50481952-1952.txt
4964,tesseract,0.00022290300000005203,8,output/tesseract/train/8/8_train_50481952-1952
4965,kraken,0.0004933830000002359,10,output/kraken/train/10/10_train_tim00404.26_tim00404.27.txt
4966,tesseract,0.00020954100000025733,10,output/tesseract/train/10/10_train_tim00404.26_tim00404.27
4967,kraken,0.0005677950000002596,2,output/kraken/train/2/2_train_2081765700.txt
4968,tesseract,0.0002141860000000051,2,output/tesseract/train/2/2_train_2081765700
4969,kraken,0.0005124710000004029,6,output/kraken/train/6/6_train_50570480-0487.txt
4970,tesseract,0.00021474399999998894,6,output/tesseract/train/6/6_train_50570480-0487
4971,kraken,0.0004961680000006297,5,output/kraken/train/5/5_train_2010048101.txt
4972,tesseract,0.00021282400000011137,5,output/tesseract/train/5/5_train_2010048101
4973,kraken,0.0006020580000001274,9,output/kraken/train/9/9_train_86590085_0086.txt
4974,tesseract,0.0001815629999999402,9,output/tesseract/train/9/9_train_86590085_0086
4975,kraken,0.00046321700000007127,10,output/kraken/train/10/10_train_91505434_91505435.txt
4976,tesseract,0.0001904469999995939,10,output/tesseract/train/10/10_train_91505434_91505435
4977,kraken,0.0006093870000007939,7,output/kraken/train/7/7_train_508283372_508283376.txt
4978,tesseract,0.0002030419999998756,7,output/tesseract/train/7/7_train_508283372_508283376
4979,kraken,0.0005214429999993442,13,output/kraken/train/13/13_train_502941073_502941078.txt
4980,tesseract,0.00017498599999932196,13,output/tesseract/train/13/13_train_502941073_502941078
4981,kraken,0.0005105620000005473,13,output/kraken/train/13/13_train_0001220463.txt
4982,tesseract,0.00013298400000039123,13,output/tesseract/train/13/13_train_0001220463
4983,kraken,0.0005799429999999717,11,output/kraken/train/11/11_train_2028602209.txt
4984,tesseract,0.00019635099999959493,11,output/tesseract/train/11/11_train_2028602209
4985,kraken,0.0004908390000002427,4,output/kraken/train/4/4_train_92703037.txt
4986,tesseract,0.00018797099999989797,4,output/tesseract/train/4/4_train_92703037
4987,kraken,0.0005273919999995158,15,output/kraken/train/15/15_train_0060376201.txt
4988,tesseract,0.00013327300000032238,15,output/tesseract/train/15/15_train_0060376201
4989,kraken,0.000593005999999896,6,output/kraken/train/6/6_train_10334599.txt
4990,tesseract,0.00019128599999973517,6,output/tesseract/train/6/6_train_10334599
4991,kraken,0.0004991800000002655,8,output/kraken/train/8/8_train_2025848642.txt
4992,tesseract,0.00017294600000017368,8,output/tesseract/train/8/8_train_2025848642
4993,kraken,0.0005049460000003947,6,output/kraken/train/6/6_train_2057342401_2406.txt
4994,tesseract,0.00029861099999983765,6,output/tesseract/train/6/6_train_2057342401_2406
4995,kraken,0.0005149640000006173,15,output/kraken/train/15/15_train_03308696.txt
4996,tesseract,0.00011783900000050807,15,output/tesseract/train/15/15_train_03308696
4997,kraken,0.0005034090000002323,8,output/kraken/train/8/8_train_2076829529.txt
4998,tesseract,0.00020099999999967366,8,output/tesseract/train/8/8_train_2076829529
4999,kraken,0.0005989650000000069,14,output/kraken/train/14/14_train_50571362-1363.txt
5000,tesseract,0.00026048999999961353,14,output/tesseract/train/14/14_train_50571362-1363
5001,kraken,0.0003828800000000854,6,output/kraken/train/6/6_train_10126609_10126612.txt
5002,tesseract,0.00023681600000013958,6,output/tesseract/train/6/6_train_10126609_10126612
5003,kraken,0.0005861139999998599,6,output/kraken/train/6/6_train_2505488048_8051.txt
5004,tesseract,0.00020840899999985396,6,output/tesseract/train/6/6_train_2505488048_8051
5005,kraken,0.0004347779999998025,7,output/kraken/train/7/7_train_2031317798.txt
5006,tesseract,0.00019658500000030443,7,output/tesseract/train/7/7_train_2031317798
5007,kraken,0.0005379049999998387,15,output/kraken/train/15/15_train_2000755337.txt
5008,tesseract,0.00014336400000036775,15,output/tesseract/train/15/15_train_2000755337
5009,kraken,0.000540143999999465,10,output/kraken/train/10/10_train_2070316141.txt
5010,tesseract,0.00019039500000062048,10,output/tesseract/train/10/10_train_2070316141
5011,kraken,0.00044705799999977813,0,output/kraken/train/0/0_train_504332233.txt
5012,tesseract,0.0002392210000001782,0,output/tesseract/train/0/0_train_504332233
5013,kraken,0.0006162749999996109,9,output/kraken/train/9/9_train_01139170a.txt
5014,tesseract,0.0002407690000003626,9,output/tesseract/train/9/9_train_01139170a
5015,kraken,0.0004873559999998278,2,output/kraken/train/2/2_train_2080160400_0401.txt
5016,tesseract,0.0001884649999999155,2,output/tesseract/train/2/2_train_2080160400_0401
5017,kraken,0.0005002529999993399,2,output/kraken/train/2/2_train_2083318639c.txt
5018,tesseract,0.0001961919999997619,2,output/tesseract/train/2/2_train_2083318639c
5019,kraken,0.0004909329999991385,14,output/kraken/train/14/14_train_50246487-6498.txt
5020,tesseract,0.00025862900000017675,14,output/tesseract/train/14/14_train_50246487-6498
5021,kraken,0.0005078870000003732,12,output/kraken/train/12/12_train_2086087917_7920.txt
5022,tesseract,0.0001968459999996952,12,output/tesseract/train/12/12_train_2086087917_7920
5023,kraken,0.0004615450000002852,5,output/kraken/train/5/5_train_50442343-2343.txt
5024,tesseract,0.00019318899999998251,5,output/tesseract/train/5/5_train_50442343-2343
5025,kraken,0.00045737700000003656,2,output/kraken/train/2/2_train_2071862966d.txt
5026,tesseract,0.00018924200000025593,2,output/tesseract/train/2/2_train_2071862966d
5027,kraken,0.0005198270000006389,7,output/kraken/train/7/7_train_2069732628.txt
5028,tesseract,0.000216509999999559,7,output/tesseract/train/7/7_train_2069732628
5029,kraken,0.000466429000000268,10,output/kraken/train/10/10_train_2085027683.txt
5030,tesseract,0.00021122900000047906,10,output/tesseract/train/10/10_train_2085027683
5031,kraken,0.0005048500000004452,2,output/kraken/train/2/2_train_2505159444.txt
5032,tesseract,0.000308695000000192,2,output/tesseract/train/2/2_train_2505159444
5033,kraken,0.0004294820000003696,6,output/kraken/train/6/6_train_50610149-0156.txt
5034,tesseract,0.0001890379999993641,6,output/tesseract/train/6/6_train_50610149-0156
5035,kraken,0.0005221440000005018,7,output/kraken/train/7/7_train_2057674547.txt
5036,tesseract,0.00020370400000047084,7,output/tesseract/train/7/7_train_2057674547
5037,kraken,0.0005609650000000244,8,output/kraken/train/8/8_train_2501153715.txt
5038,tesseract,0.00019828699999990818,8,output/tesseract/train/8/8_train_2501153715
5039,kraken,0.0004931880000000888,2,output/kraken/train/2/2_train_2079012605.txt
5040,tesseract,0.00019080599999998782,2,output/tesseract/train/2/2_train_2079012605
5041,kraken,0.00046921199999960805,9,output/kraken/train/9/9_train_2070422451.txt
5042,tesseract,0.00012805600000032058,9,output/tesseract/train/9/9_train_2070422451
5043,kraken,0.0006158999999996695,6,output/kraken/train/6/6_train_50341360-1360.txt
5044,tesseract,0.0001467650000002152,6,output/tesseract/train/6/6_train_50341360-1360
5045,kraken,0.0004249600000001408,1,output/kraken/train/1/1_train_2085595985.txt
5046,tesseract,0.0002050220000002767,1,output/tesseract/train/1/1_train_2085595985
5047,kraken,0.0004347239999997754,6,output/kraken/train/6/6_train_92529621_9630.txt
5048,tesseract,0.00019620300000067203,6,output/tesseract/train/6/6_train_92529621_9630
5049,kraken,0.0005193110000005774,4,output/kraken/train/4/4_train_1002761648.txt
5050,tesseract,0.00019944399999971552,4,output/tesseract/train/4/4_train_1002761648
5051,kraken,0.000509845999999925,0,output/kraken/train/0/0_train_504128687.txt
5052,tesseract,0.0002149909999999977,0,output/tesseract/train/0/0_train_504128687
5053,kraken,0.0004013789999994799,8,output/kraken/train/8/8_train_2065355293.txt
5054,tesseract,0.0002438690000001742,8,output/tesseract/train/8/8_train_2065355293
5055,kraken,0.00052207800000037,10,output/kraken/train/10/10_train_2043129483.txt
5056,tesseract,0.00029207800000019546,10,output/tesseract/train/10/10_train_2043129483
5057,kraken,0.0005278589999999639,5,output/kraken/train/5/5_train_2505430773.txt
5058,tesseract,0.0002387610000003093,5,output/tesseract/train/5/5_train_2505430773
5059,kraken,0.0005175519999998102,13,output/kraken/train/13/13_train_2049108426.txt
5060,tesseract,0.00022108699999989767,13,output/tesseract/train/13/13_train_2049108426
5061,kraken,0.0005439389999999378,1,output/kraken/train/1/1_train_01191397.txt
5062,tesseract,0.00020714900000040615,1,output/tesseract/train/1/1_train_01191397
5063,kraken,0.0005397880000002075,6,output/kraken/train/6/6_train_50550790-0798.txt
5064,tesseract,0.00022173300000005725,6,output/tesseract/train/6/6_train_50550790-0798
5065,kraken,0.0005469860000006932,12,output/kraken/train/12/12_train_2023503662_2023503663.txt
5066,tesseract,0.00016383999999991516,12,output/tesseract/train/12/12_train_2023503662_2023503663
5067,kraken,0.00046197999999986195,2,output/kraken/train/2/2_train_2071863762a.txt
5068,tesseract,0.00019028600000048357,2,output/tesseract/train/2/2_train_2071863762a
5069,kraken,0.0004964950000001522,7,output/kraken/train/7/7_train_2069715489.txt
5070,tesseract,0.00018651999999974578,7,output/tesseract/train/7/7_train_2069715489
5071,kraken,0.0006032610000001881,14,output/kraken/train/14/14_train_50653938-3939.txt
5072,tesseract,0.00018620300000016243,14,output/tesseract/train/14/14_train_50653938-3939
5073,kraken,0.0004965979999997927,13,output/kraken/train/13/13_train_71169327.txt
5074,tesseract,0.00019757400000042225,13,output/tesseract/train/13/13_train_71169327
5075,kraken,0.0005066270000000372,5,output/kraken/train/5/5_train_2054767768.txt
5076,tesseract,0.0002065719999997384,5,output/tesseract/train/5/5_train_2054767768
5077,kraken,0.0005478280000001945,6,output/kraken/train/6/6_train_2023329635_2023329643.txt
5078,tesseract,0.00020719400000057675,6,output/tesseract/train/6/6_train_2023329635_2023329643
5079,kraken,0.0003861020000002213,7,output/kraken/train/7/7_train_2069711652.txt
5080,tesseract,0.00018678799999971574,7,output/tesseract/train/7/7_train_2069711652
5081,kraken,0.00044416600000030115,11,output/kraken/train/11/11_train_01136139.txt
5082,tesseract,0.000184076000000033,11,output/tesseract/train/11/11_train_01136139
5083,kraken,0.000605953999999187,4,output/kraken/train/4/4_train_93366277.txt
5084,tesseract,0.00020819599999999383,4,output/tesseract/train/4/4_train_93366277
5085,kraken,0.0005304720000003371,11,output/kraken/train/11/11_train_2074211251.txt
5086,tesseract,0.0002413470000002249,11,output/tesseract/train/11/11_train_2074211251
5087,kraken,0.0004378549999994874,15,output/kraken/train/15/15_train_0011858886.txt
